"haul_log_key","gear_log_key","haul_number","gear_code","was_haul_observed","was_catch","was_incidental_take","weather_description","weather_description_desc","wind_speed","wind_direction","wave_height","reverse_haul","gear_condition","gear_condition_desc","mainline_length","set_speed","bottom_depth_minimum","bottom_depth_maximum","hook_depth_minimum","hook_depth_maximum","total_additional_weight","target_species","target_species_desc","soak_duration","were_floats_used","number_of_floats","were_light_sticks_used","number_light_sticks","were_rattlers_used","number_rattlers","were_surf_lites_used","number_surf_lites","were_sat_buoys_used","number_satellite_buoys","were_radio_beacons_used","number_radio_beacons","were_radar_reflectors_used","number_radar_reflectors","additional_line_weights_used","number_additional_line_weights","number_hooks_set","number_hooks_lost","number_hooks_tended","number_hooks_rebaited","begin_set_date","begin_set_dt","begin_set_time","end_set_date","end_set_dt","end_set_time","begin_haul_date","begin_haul_dt","begin_haul_time","end_haul_date","end_haul_dt","end_haul_time","begin_set_latitude","begin_set_latitude_minutes","begin_set_latitude_hemisphere","end_set_latitude","end_set_latitude_minutes","end_set_latitude_hemisphere","begin_haul_latitude","begin_haul_latitude_minutes","begin_haul_latitude_hemisphere","end_haul_latitude","end_haul_latitude_minutes","end_haul_latitude_hemisphere","begin_set_longitude","begin_set_longitude_minutes","begin_set_longitude_hemisphere","end_set_longitude","end_set_longitude_minutes","end_set_longitude_hemisphere","begin_haul_longitude","begin_haul_longitude_minutes","begin_haul_longitude_hemispher","end_haul_longitude","end_haul_longitude_minutes","end_haul_longitude_hemisphere","begin_set_temperature","end_set_temperature","begin_haul_temperature","end_haul_temperature","set_duration","haul_lost_time","haul_duration","fishing_area","experimental_treatment","comments","is_experiment","created_by_user_id","created_date","modified_by_user_id","modified_date","number_hooks_bent","trip_number","string_number","bait1","bait_kind_1","bait_number_used_1","bait2","bait_kind_2","bait_number_used_2","bait3","bait_kind_3","bait_number_used_3","lat_bh","lon_bh","lat_eh","lon_eh","lat_bs","lon_bs","lat_es","lon_es","date","year","month","dolphin_fish_mahi_mahi","shark_dusky","shark_thresher_bigeye","sharks","swordfish","tuna_yellowfin","marlin_white","sailfish","shark_blacktip","shark_night","wahoo","shark_hammerhead_scalloped","shark_mako_shortfin","barracudas","puffers","billfish","bonito_atlantic","escolar","marlin_blue","shark_bignose","shark_tiger","tuna_blackfin","oilfish","rays_skates","shark_blue","shark_oceanic_whitetip","tuna_albacore","tuna_bigeye","tuna_bluefin","lancetfish","tunas","mackerel_snake","shark_bull","shark_mako_longfin","pomfrets","sea_turtle_leatherback","shark_silky","shark_thresher","skipjack","sea_turtle_loggerhead","remora","pilot_whale","shark_hammerhead_smooth","shark_hammerhead","shearwater_great","unknown","stingray_pelagic","ray_mobulid","sunfishes","shark_porbeagle","goosefish","sharks_mako","spearfish_roundscale","shark_sandbar","sunfish_sharptail","shark_requiem","shark_cookiecutter","white_marlin_roundscale_spear","dolphin_bottlenose","shark_spinner","amberjacks","mackerel_king","uncoded_animal","sunfish_ocean","cobia","shark_hammerhead_great","dolphin_pantropic_spotted","little_tunny","cigarfish_bigeye","jacks","shark_dogfish","misc","cutlass_fish","birds","squids","dolphin_rissos","dealfish","spearfish_longbill","shark_caribbean_reef","bluefish","turtles","spearfishes","marine_mammal","dolphins","shark_finetooth","runner_rainbow","shark_atlantic_sharpnose","shark_thresher_common","grouper_snowy","grouper_yellowedge","mackerel_chub","tripletail","shark_dogfish_smooth","cutlassfish_atlantic","red_snapper","ridley_olive","shark_crocodile","shark_dogfish_spiny","whale_pilot_shortfin","pilotfish","shark_whale","shark_basking","shark_mackerel","opah","shark_blacknose","shark_sand_tiger","gull_herring","gull_laughing","whale_minke","pelican_brown","dolphin_common","louvar","jack_bluerunner","whale_sperm","gannet_northern","dolphin_atlantic_spotted","snapper_blackfin","dolphin_spinner_shortbeak","sea_turtle_hawksbill","tilefish_golden","shark_nurse","shark_sharpnose_sevengill","tilefish_gray_blueline","whale_false_killer","northern_fulmar","banded_rudderfish","whale_beaked","shearwater_corys","sea_turtle_green","tarpon","triggerfish","halibut_atlantic","whale_pygmy_sperm","grenadiers","dogfish_velvet","sea_turtle_kemp_s_ridley","harbor_porpoise","shark_gulper_little","mackerel_atlantic","rough_toothed_dolphin","eel_king_snake","shearwaters","mackerel_frigate","drum_red","great_black_backed_gull","grouper_warsaw","whale_pilot_longfin","eel_conger","jaeger_parasitic_jaeger","whales","gulls","whale_killer","hakes","sea_bass_black","shark_great_white","ray_chilean_devil","whale_dwarf_pygmy_sperm","shark_cow_sharks","ray_manta","rosefish_black_bellied","lobsters","sea_anemones","sea_stars","ray_mobula","sea_cucumber","shark_gulper","jack_crevalle","ray_giant_devil","ray_spotted_eagle","crab","na","dolphin_blackfish","mlotst","so","thetao","uo","vo","zos","thetao_150m","thetao_500m","sst_anomaly","ssh_anomaly","chl","front_z","tke","eke","dfrom_shore","depth","moon_angle","begin_set_date_2","end_set_date_2","sunrise","sunset","day_hours","night_hours","intersects_canyon","hooks_rule","x","y"
277742,62951,1,"675",1,1,0,"02","PARTLY CLOUDY","15","160",5,0,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",19.8,6.2,1560,1632,31,31,0,"YFT","TUNA YELLOWFIN",9.4,1,192,1,150,0,0,0,0,0,NA,0,0,1,NA,0,NA,990,21,0,0,1995-02-14 16:35:00,1995-02-14,"1635",1995-02-14 19:47:00,1995-02-14,"1947",1995-02-15 05:10:00,1995-02-15,"0510",1995-02-15 10:35:00,1995-02-15,"1035",26,34,"N",26,39,"N",26,37,"N",26,27,"N",90,43,"W",90,18,"W",90,19,"W",90,40,"W",NA,70,70,70,3.2,NA,5.4,"GOM",NA,NA,"N",1,2016-08-01 05:41:06,1,2017-01-24 06:14:44,NA,"U01",1,"SQUID","03",990,NA,NA,NA,NA,NA,NA,26.6166666666667,-90.3166666666667,26.45,-90.6666666666667,26.5666666666667,-90.7166666666667,26.65,-90.3,1995-02-15,1995,2,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45403707027435,0.0534489192068577,21.0157127380371,7.97951579443179e-05,-0.000150719366502017,-6.73944450682029e-05,21.0123271942139,21.0053730010986,-1.35058319568634,0.161872953176498,NA,0.0795958787202835,1.47642200687415e-08,0.074105754494667,277693.0625,-2644.51147460938,0.997056352601885,1995-02-14 16:35:00,1995-02-14 19:47:00,1995-02-14 12:40:12,1995-02-14 23:54:59,3.2,6.2,0,0,551726.645583435,406428.704120228
277743,62951,2,"675",1,1,0,"02","PARTLY CLOUDY","20","160",7,0,"66","PARTED OFF. GEAR RECOVERED",19.8,6.2,1560,1632,31,31,0,"YFT","TUNA YELLOWFIN",9.8,1,192,1,200,0,0,0,0,0,NA,0,0,1,NA,0,NA,990,11,0,0,1995-02-15 17:00:00,1995-02-15,"1700",1995-02-15 20:15:00,1995-02-15,"2015",1995-02-16 06:00:00,1995-02-16,"0600",1995-02-16 12:47:00,1995-02-16,"1247",26,35,"N",26,40,"N",26,41,"N",26,30,"N",90,48,"W",90,21,"W",90,20,"W",90,36,"W",NA,70.7,70.9,70.5,3.3,NA,6.8,"GOM",NA,"THE MAINLINE BROKE AFTER 2.5 SECTIONS. IT TOOK US ABOUT 1.5 HR TO LOCATE IT. THE REMAINING 3.5 SECTIONS WERE INTACT.","N",1,2016-08-01 05:41:06,1,2017-01-24 06:14:44,NA,"U01",1,"SQUID","03",990,NA,NA,NA,NA,NA,NA,26.6833333333333,-90.3333333333333,26.5,-90.6,26.5833333333333,-90.8,26.6666666666667,-90.35,1995-02-16,1995,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50132119655609,0.0533924922347069,21.0158042907715,8.83821194292977e-05,-0.000146332749864087,-7.02532488503493e-05,21.0123119354248,21.005241394043,-1.3220682144165,0.167200148105621,NA,0.0806880295276642,1.48658614307351e-08,0.076165646314621,267645.125,-2493.22021484375,0.997321787846732,1995-02-15 17:00:00,1995-02-15 20:15:00,1995-02-15 12:39:34,1995-02-15 23:55:43,3.25,6.55,0,0,549401.428775448,410425.563892747
277744,62951,3,"675",1,1,0,"02","PARTLY CLOUDY","15","150",5,0,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",19.8,6.5,715,1240,31,31,0,"YFT","TUNA YELLOWFIN",6.7,1,192,1,200,0,0,0,0,0,NA,0,0,1,NA,0,NA,990,10,0,0,1995-02-16 20:29:00,1995-02-16,"2029",1995-02-16 23:40:00,1995-02-16,"2340",1995-02-17 06:22:00,1995-02-17,"0622",1995-02-17 11:29:00,1995-02-17,"1129",27,27,"N",27,37,"N",27,38,"N",27,24,"N",90,30,"W",90,12,"W",90,11,"W",90,32,"W",NA,71.4,71.3,71.4,3.2,NA,5.1,"GOM",NA,NA,"N",1,2016-08-01 05:41:06,1,2017-01-24 06:14:44,NA,"U01",1,"SQUID","03",990,NA,NA,NA,NA,NA,NA,27.6333333333333,-90.1833333333333,27.4,-90.5333333333333,27.45,-90.5,27.6166666666667,-90.2,1995-02-17,1995,2,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58096027374268,0.0528933182358742,21.0152626037598,-2.21233476622729e-05,6.15378012298606e-05,-7.70416227169335e-05,21.0109596252441,21.0051918029785,-0.90207576751709,0.189281910657883,NA,0.126093029975891,2.15408091364111e-09,0.00751201529055834,167470.34375,-1108.35815429688,0.97465143370052,1995-02-16 20:29:00,1995-02-16 23:40:00,1995-02-16 12:39:07,1995-02-16 23:54:45,3.18333333333333,3.51666666666667,0,0,560099.470342203,512185.657107782
277745,62951,4,"675",1,1,0,"03","CONTINUOUS LAYER OF CLOUDS","15","0",6,0,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",19.8,6.5,715,1240,31,31,0,"YFT","TUNA YELLOWFIN",9.7,1,192,1,250,0,0,0,0,0,NA,0,0,1,NA,0,NA,990,15,0,0,1995-02-17 17:42:00,1995-02-17,"1742",1995-02-17 20:56:00,1995-02-17,"2056",1995-02-18 06:35:00,1995-02-18,"0635",1995-02-18 11:47:00,1995-02-18,"1147",27,27,"N",27,33,"N",27,27,"N",27,24,"N",90,42,"W",90,18,"W",90,20,"W",90,44,"W",NA,72.1,70.4,71.1,3.2,NA,5.2,"GOM",NA,NA,"N",1,2016-08-01 05:41:06,1,2017-01-24 06:14:44,NA,"U01",1,"SQUID","03",990,NA,NA,NA,NA,NA,NA,27.45,-90.3333333333333,27.4,-90.7333333333333,27.45,-90.7,27.55,-90.3,1995-02-18,1995,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45403707027435,0.0531299710273743,21.0153388977051,-6.17083787801675e-05,3.82032339985017e-06,-7.77797176851891e-05,21.011173248291,21.00514793396,-0.923058569431305,0.190311327576637,NA,0.0588842555880547,2.17168216742891e-09,0.00969718582928181,177031.09375,-1131.9765625,0.928941229045067,1995-02-17 17:42:00,1995-02-17 20:56:00,1995-02-17 12:38:52,1995-02-17 23:56:10,3.23333333333333,6.46666666666667,0,0,544394.12973623,504361.123320595
277746,62952,1,"675",1,1,0,"01","CLEAR","15","135",3,0,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",32,8,630,1000,25,25,0,"YFT","TUNA YELLOWFIN",11.1,1,248,1,250,0,0,0,0,0,NA,1,3,1,NA,0,NA,1008,18,0,0,1995-04-07 15:30:00,1995-04-07,"1530",1995-04-07 19:30:00,1995-04-07,"1930",1995-04-08 06:35:00,1995-04-08,"0635",1995-04-08 12:23:00,1995-04-08,"1223",27,10,"N",26,40,"N",26,49,"N",27,16,"N",92,50,"W",92,51,"W",93,2,"W",92,51,"W",NA,70.6,70.1,73.2,4,NA,5.8,"GOM",NA,NA,"N",1,2016-08-01 05:41:06,1,2017-01-24 06:14:44,NA,"U02",1,"SQUID","03",1008,NA,NA,NA,NA,NA,NA,26.8166666666667,-93.0333333333333,27.2666666666667,-92.85,27.1666666666667,-92.8333333333333,26.6666666666667,-92.85,1995-04-08,1995,4,1,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9430114030838,0.0534351617097855,21.0171051025391,-0.000105437422462273,3.60573576472234e-05,-9.03933032532223e-05,21.0110874176025,21.0048599243164,-2.13390779495239,0.172664478421211,NA,0.0518446005880833,6.28595842044888e-09,0.0488486438989639,286662.90625,-1303.388671875,0.477866216923243,1995-04-07 15:30:00,1995-04-07 19:30:00,1995-04-07 11:56:53,1995-04-08 00:32:38,4,7.1,0,0,310458.188449911,440471.601876701
277747,62952,2,"675",1,1,1,"01","CLEAR","10","135",2,0,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",34.4,8,630,1000,25,25,0,"YFT","TUNA YELLOWFIN",10.1,1,248,1,250,0,0,0,0,0,NA,1,3,1,NA,0,NA,1008,9,0,0,1995-04-08 15:31:00,1995-04-08,"1531",1995-04-08 19:47:00,1995-04-08,"1947",1995-04-09 05:52:00,1995-04-09,"0552",1995-04-09 12:24:00,1995-04-09,"1224",26,53,"N",26,31,"N",26,36,"N",27,5,"N",92,50,"W",93,18,"W",93,25,"W",93,4,"W",NA,0,0,0,4.3,NA,6.5,"GOM",NA,"THERMOMETER WENT OVERBOARD. NO TEMPERATURES AFTER THE FIRST HAUL.","N",1,2016-08-01 05:41:06,1,2017-01-24 06:14:44,NA,"U02",1,"SQUID","03",1008,NA,NA,NA,NA,NA,NA,26.6,-93.4166666666667,27.0833333333333,-93.0666666666667,26.8833333333333,-92.8333333333333,26.5166666666667,-93.3,1995-04-09,1995,4,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72774565219879,0.0532764010131359,21.0168552398682,2.16608259506756e-05,0.000106345658423379,-9.61453624768183e-05,21.0106334686279,21.0048828125,-2.28122901916504,0.181976541876793,NA,0.0187757331877947,5.93840265850076e-09,0.0980349704623222,319353.71875,-1373.68383789062,0.574889120659983,1995-04-08 15:31:00,1995-04-08 19:47:00,1995-04-08 11:57:01,1995-04-09 00:34:03,4.26666666666667,5.83333333333333,0,0,284934.705715896,416727.687993889
277748,62952,3,"675",1,1,1,"01","CLEAR","25","160",7,0,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",32.3,7.5,615,800,25,25,0,"YFT","TUNA YELLOWFIN",10.1,1,248,1,300,0,0,0,0,0,NA,1,3,1,NA,0,NA,1008,6,0,0,1995-04-09 15:50:00,1995-04-09,"1550",1995-04-09 20:10:00,1995-04-09,"2010",1995-04-10 06:16:00,1995-04-10,"0616",1995-04-10 12:35:00,1995-04-10,"1235",27,6,"N",26,50,"N",26,49,"N",27,11,"N",93,4,"W",93,38,"W",93,46,"W",93,18,"W",NA,0,0,0,4.3,NA,6.3,"GOM",NA,NA,"N",1,2016-08-01 05:41:06,1,2017-01-24 06:14:44,NA,"U02",1,"SQUID","03",1008,NA,NA,NA,NA,NA,NA,26.8166666666667,-93.7666666666667,27.1833333333333,-93.3,27.1,-93.0666666666667,26.8333333333333,-93.6333333333333,1995-04-10,1995,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07700371742249,0.0534038692712784,21.0170059204102,-0.000114126080006827,3.05351604765747e-05,-8.72643431648612e-05,21.0108833312988,21.0050449371338,-2.2088668346405,0.174851536750793,NA,0.0407034419476986,7.01513069856219e-09,0.0855104029178619,282006.46875,-1071.15759277344,0.671466952396048,1995-04-09 15:50:00,1995-04-09 20:10:00,1995-04-09 11:56:58,1995-04-10 00:35:51,4.33333333333333,5.76666666666667,0,0,255526.91644483,439292.388910677
277749,62952,4,"675",1,1,0,"02","PARTLY CLOUDY","30","330",9,0,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",32,8,630,1000,25,25,0,"YFT","TUNA YELLOWFIN",9.6,1,248,1,300,0,0,0,0,0,NA,1,3,1,NA,0,NA,1008,16,0,0,1995-04-11 16:28:00,1995-04-11,"1628",1995-04-11 20:26:00,1995-04-11,"2026",1995-04-12 06:03:00,1995-04-12,"0603",1995-04-12 13:27:00,1995-04-12,"1327",27,10,"N",27,10,"N",27,11,"N",27,11,"N",93,31,"W",93,1,"W",93,2,"W",93,44,"W",NA,0,0,0,4,NA,7.4,"GOM",NA,NA,"N",1,2016-08-01 05:41:06,1,2017-01-24 06:14:44,NA,"U02",1,"SQUID","03",1008,NA,NA,NA,NA,NA,NA,27.1833333333333,-93.0333333333333,27.1833333333333,-93.7333333333333,27.1666666666667,-93.5166666666667,27.1666666666667,-93.0166666666667,1995-04-12,1995,4,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72761797904968,0.053338672965765,21.0169105529785,-0.000134077956317924,-3.52641109202523e-05,-7.91501588537358e-05,21.0107898712158,21.0052604675293,-2.25533127784729,0.167428880929947,NA,0.0958568081259727,9.62897761525028e-09,0.0372259542346001,272102.125,-924.170532226562,0.847826463602725,1995-04-11 16:28:00,1995-04-11 20:26:00,1995-04-11 11:54:16,1995-04-12 00:36:32,3.96666666666667,5.63333333333333,0,0,266582.451532795,460715.603884546
277750,62952,5,"675",1,1,0,"01","CLEAR","15","90",4,0,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",32,8,630,1000,25,25,0,"YFT","TUNA YELLOWFIN",9.8,1,248,1,300,0,0,0,0,0,NA,1,3,1,NA,0,NA,1008,22,0,0,1995-04-12 16:20:00,1995-04-12,"1620",1995-04-12 20:19:00,1995-04-12,"2019",1995-04-13 06:08:00,1995-04-13,"0608",1995-04-13 14:56:00,1995-04-13,"1456",26,56,"N",26,50,"N",26,54,"N",27,0,"N",93,27,"W",92,58,"W",93,4,"W",93,51,"W",NA,0,0,0,4,NA,8.8,"GOM",NA,NA,"N",1,2016-08-01 05:41:06,1,2017-01-24 06:14:44,NA,"U02",1,"SQUID","03",1008,NA,NA,NA,NA,NA,NA,26.9,-93.0666666666667,27,-93.85,26.9333333333333,-93.45,26.8333333333333,-92.9666666666667,1995-04-13,1995,4,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47620844841003,0.0533217824995518,21.0168209075928,-0.000101245233963709,1.64206221597851e-06,-9.33050323510543e-05,21.0109901428223,21.0048904418945,-2.38572812080383,0.173988446593285,NA,0.0382246896624565,5.36322586341953e-09,0.102969475090504,296021.40625,-1290.94079589844,0.918014192194096,1995-04-12 16:20:00,1995-04-12 20:19:00,1995-04-12 11:53:28,1995-04-13 00:36:52,3.98333333333333,5.81666666666667,0,0,266550.431537016,432252.61333016
277751,62952,6,"675",1,1,0,"01","CLEAR","15","50",4,0,"61","NO GEAR DAMAGE WITH LESS THAN OR EQUAL TO 10% HOOKS LOST",32.8,8,630,1000,25,25,0,"YFT","TUNA YELLOWFIN",7.8,1,248,1,300,0,0,0,0,0,NA,1,3,1,NA,0,NA,1008,37,0,0,1995-04-13 18:25:00,1995-04-13,"1825",1995-04-13 22:34:00,1995-04-13,"2234",1995-04-14 06:23:00,1995-04-14,"0623",1995-04-14 12:51:00,1995-04-14,"1251",26,57,"N",27,0,"N",27,5,"N",27,3,"N",93,20,"W",92,45,"W",92,51,"W",93,26,"W",NA,0,0,0,4.2,NA,6.5,"GOM",NA,NA,"N",1,2016-08-01 05:41:06,1,2017-01-24 06:14:44,NA,"U02",1,"SQUID","03",1008,NA,NA,NA,NA,NA,NA,27.0833333333333,-92.85,27.05,-93.4333333333333,26.95,-93.3333333333333,27,-92.75,1995-04-14,1995,4,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33383917808533,0.0533633567392826,21.0169200897217,-8.1073485489469e-05,1.63787390192738e-05,-9.26854845602065e-05,21.0111465454102,21.0049781799316,-2.41218137741089,0.172120943665504,NA,0.0429712943732738,3.63883456699909e-09,0.0653542429208755,289459.375,-1286.28576660156,0.969157275905688,1995-04-13 18:25:00,1995-04-13 22:34:00,1995-04-13 11:51:24,1995-04-14 00:36:30,4.15,3.65,0,0,290348.384036484,444425.339333309
